lat,lon
50.0733856,5.8677285
50.0739794,5.8697328
50.0745851,5.871698
50.0750505,5.8731135
50.0754408,5.8744808
50.0758193,5.8759205
50.0763001,5.8780261
50.0766144,5.8796905
50.0768143,5.8812893
50.0769218,5.882065
50.0761457,5.8823164
50.076548,5.8826958
50.076806,5.8829751
50.077106,5.883631
50.0773413,5.8843936
50.0775043,5.8849123
50.078025,5.8858502
50.0782261,5.886188
50.0787852,5.886934
50.0793784,5.8873939
50.0806508,5.8875253
50.0809124,5.8875599
50.0816948,5.8876814
50.0831263,5.887607
50.0839704,5.8874456
50.0848093,5.8873981
50.0852782,5.8874024
50.0863591,5.8871277
50.0874679,5.8868074
50.0890703,5.8864209
50.0902439,5.886178
50.0908648,5.8863313
50.0922012,5.8872611
50.0936252,5.8883339
50.0939761,5.888533
50.0949309,5.8889006
50.095138,5.8889264
50.0956253,5.8891704
50.0965976,5.890071
50.0972091,5.8904971
50.0976945,5.8910088
50.0985137,5.8914451
50.0991342,5.8916942
50.0995912,5.892365
50.1002709,5.893588
50.1008556,5.8944273
50.101124,5.8945732
50.1014087,5.8945268
50.1018278,5.8944023
50.1025394,5.894267
50.1029256,5.894247
50.1036225,5.8945092
50.1045651,5.8949278
50.1048446,5.8951048
50.1055778,5.8952131
50.1062001,5.8953028
50.1071224,5.8951331
50.1081384,5.8949991
50.1093006,5.8948846
50.110184,5.8951833
50.1110459,5.8954233
50.1116246,5.8954457
50.1122932,5.8951432
50.1123771,5.8953197
50.1129405,5.8964749
50.1138398,5.8981632
50.1145856,5.8988692
50.1155282,5.899786
50.1161497,5.9003578
50.1165709,5.9012009
50.1170559,5.9022179
50.1174746,5.9031386
50.1175867,5.9034796
50.118056,5.9054725
50.1183893,5.9069499
50.1186575,5.9076575
50.1189702,5.9085196
50.1190283,5.9088414
50.1193878,5.9094204
50.1200538,5.9105142
50.1208478,5.9110851
50.1209219,5.9116262
50.1212797,5.9124774
50.1217383,5.9135879
50.1220142,5.9142432
50.1217651,5.9156853
50.1216791,5.9166204
50.1216067,5.9173726
50.1216507,5.9180347
50.1217282,5.9183024
50.1221398,5.9186184
50.1226342,5.9198338
50.122981,5.920773
50.1231386,5.9212175
50.1234648,5.922211
50.1238262,5.9234967
50.1241959,5.9248036
50.1246145,5.9260062
50.1249061,5.9269394
50.1254909,5.9279849
50.1257023,5.928558
50.1258373,5.9287617
50.1261557,5.929687
50.1263484,5.9306149
50.1265465,5.9319502
50.1267509,5.9331786
50.1268794,5.9340714
50.1267585,5.9345721
50.1268854,5.9354348
50.1269107,5.936816
50.1274673,5.9378285
50.1277741,5.9388033
50.128115,5.939944
50.128441,5.9410548
50.1288394,5.9425419
50.1289446,5.9428383
50.1290242,5.9436739
50.1290614,5.9455227
50.1290891,5.946066
50.1292205,5.9467779
50.129135,5.9469768
50.1290578,5.948117
50.1290766,5.9491415
50.1290993,5.9499127
50.1292515,5.9508884
50.1296395,5.9522925
50.1300652,5.9536865
50.130133,5.954075
50.1306961,5.9538782
50.1308586,5.9537868
50.1309538,5.9542207
50.1310402,5.9547609
50.1310748,5.9550087
50.1311174,5.956157
50.1311047,5.9570915
50.1310979,5.9583779
50.1309782,5.959104
50.1309404,5.9601051
50.1311922,5.9609276
50.1313934,5.9612468
50.1320426,5.9609741
50.1331476,5.9604144
50.1335553,5.9601762
50.1341982,5.9598206
50.1350273,5.9595551
50.1360847,5.9593012
50.1370783,5.9590378
50.1378355,5.9587997
50.138845,5.9584627
50.1398543,5.9592199
50.1410818,5.9601666
50.1425586,5.9613542
50.144006,5.9611128
50.1442616,5.9612856
50.1447031,5.9611493
50.1449076,5.9610218
50.1455328,5.9608927
50.1470722,5.9604043
50.1474697,5.960242
50.1478569,5.9602623
50.148561,5.960533
50.1493017,5.9608564
50.1498693,5.9611854
50.1503952,5.9595117
50.1506361,5.958758
50.150947,5.9587592
50.1511426,5.958708
50.1512834,5.958476
50.1514123,5.9580338
50.1522749,5.9600364
50.1522527,5.9605164
50.1533071,5.9629541
50.1531015,5.9630961
50.1531134,5.9642078
50.1534199,5.9650292
50.1538287,5.9658293
50.1549905,5.967407
50.156222,5.9663286
50.1568628,5.9656424
50.1579393,5.9644974
50.1584266,5.964152
50.1588766,5.9639948
50.1592894,5.9638861
50.1600873,5.9637208
50.1607112,5.9636764
50.1611386,5.9635567
50.1609536,5.9618297
50.1627689,5.9631026
50.1641936,5.9640655
50.1665196,5.964166
50.1680884,5.9640773
50.1688697,5.9645196
50.1689587,5.9645877
50.1693671,5.9646149
50.1700486,5.9646801
50.1707245,5.9645562
50.1715234,5.9644301
50.1718428,5.9643467
50.1722397,5.9641388
50.1726072,5.9637703
50.172887,5.9638654
50.1730181,5.9653093
50.1729289,5.9662298
50.1728392,5.9668668
50.1727656,5.9678029
50.1727495,5.9681204
50.1728816,5.968505
50.1731083,5.9687851
50.1736293,5.9694774
50.1740815,5.9700915
50.174397,5.9703813
50.1748528,5.9707538
50.1750161,5.9710977
50.175013,5.9725347
50.1750096,5.9739266
50.1750226,5.9752742
50.1750413,5.9753095
50.1750567,5.9764434
50.1750788,5.9772841
50.1751272,5.978056
50.1751628,5.9796478
50.1751782,5.9813385
50.1752207,5.9839744
50.1752117,5.9850281
50.1752378,5.9871615
50.1752461,5.9878229
50.1752755,5.9902198
50.1753535,5.9917283
50.1754922,5.9940389
50.1756013,5.9958813
50.1757221,5.9978136
50.1758602,5.9999054
50.1759573,6.001141
50.1761299,6.0024484
50.1762831,6.0035165
50.1768304,6.0054559
50.1775873,6.007441
50.1780619,6.0087917
50.1781882,6.0091532
50.1783468,6.0097493
50.1784686,6.0105034
50.1785482,6.0113209
50.1786966,6.0125281
50.1787985,6.0130679
50.1793613,6.0139489
50.1799111,6.0154011
50.1801673,6.0163678
50.1804651,6.0170374
50.1812961,6.0181248
50.1815455,6.0191212
50.181703,6.02009
50.1820228,6.0210585
50.1823838,6.0220481
50.1824623,6.0224132
50.1825375,6.0227932
50.1826374,6.0235069
50.1827286,6.0241508
50.1827672,6.0243905
50.1828402,6.0246809
50.1829405,6.0248806
